feature,classification,rationale,pearson_abs,spearman_abs,permutation_importance,shap_importance,pearson_rank,spearman_rank,permutation_rank,shap_rank,cluster_rank,cooccurrence_rank,fold_stability_cv,fold_top20_count
MEASURE_ET_DC_SEC_Idss,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.0721260113635811,0.06018650989582582,2.1161024310956124e-05,0.0003361834399563065,1078.0,1225.0,876.0,667.0,221.0,886.0,0.7907906416354287,0
MEASURE_ET_DC_SEC_Imax,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.0916162801971623,0.0965117604266934,0.0,0.0,877.0,869.0,1210.0,1471.0,221.0,1223.0,0.3322967331256795,0
MEASURE_ET_DC_SEC_Imax_6V,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.06824109693006751,0.06622949550308992,0.0,0.0,1130.0,1168.0,1210.0,1471.0,221.0,1223.0,0.717424876928241,0
MEASURE_ET_DC_SEC_Imax_7V,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.057784027960003884,0.06856850784188273,-2.8394061671321857e-08,1.2887302157751338e-05,1230.0,1130.0,1454.0,1433.0,221.0,886.0,1.8079324170424473,0
MEASURE_ET_DC_SEC_n_gs,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.06880440743376924,0.02066842418477426,0.0010717366593537363,0.002480604003246505,1118.0,1559.0,266.0,271.0,603.0,411.0,0.6605886480582785,0
MEASURE_ET_DC_SEC_Vbin_gs,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.21438765019456582,0.17773982531174318,6.1002950871377747e-05,0.0009775521254580103,235.0,327.0,680.0,451.0,726.0,411.0,1.018208136839246,0
MEASURE_ET_DC_SEC_Vboff_1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.11376282402477976,0.0795495318499047,0.00019467147800375783,0.0012275898496051701,692.0,1034.0,507.0,406.0,691.0,296.0,1.584785536494231,0
MEASURE_ET_DC_SEC_Vboff_2_1,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.06566388082007642,0.10481975446692438,0.000311051299699136,0.0004967521075624093,1159.0,787.0,435.0,574.0,817.0,133.0,0.598357016113228,0
MEASURE_ET_DC_SEC_Vboff_Vds_min_ON,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.06604825624008873,0.02951466885536686,-3.74215197743305e-05,2.8582177488716685e-05,1151.0,1490.0,1672.0,1338.0,1307.0,886.0,1.0705902160003566,0
MEASURE_ET_DC_SEC_Vds_max_ON,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.044187278499307335,0.016265525139058018,4.740008516917748e-05,7.376321625604091e-05,1348.0,1595.0,726.0,1136.0,1193.0,609.0,0.6025328236511194,0
MEASURE_ET_DC_SEC_Vds_min_ON,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.09103707320462434,0.06812003972789851,0.0003114634566178637,0.003294396969775973,884.0,1139.0,434.0,208.0,555.0,886.0,0.8609834875134086,0
MEASURE_ET_DC_SEC_Vg_gm_max,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.05792981402282185,0.05926868367642303,0.0,0.0,1226.0,1233.0,1210.0,1471.0,221.0,1223.0,2.2360679774997894,0
MEASURE_ET_DC_SEC_Vg_max_ON,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.16410585788766474,0.12763495862250515,4.596528630745611e-05,0.00012759435919858795,398.0,600.0,733.0,940.0,1063.0,609.0,1.767432443228483,0
MEASURE_ET_DC_SEC_Vg_min_ON,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.1610010962411099,0.10894174979803405,5.3134238049723505e-05,0.00016880330554258435,412.0,753.0,707.0,850.0,1004.0,191.0,1.0161848837755216,0
MEASURE_ET_DC_SEC_Vgs_0p1V,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.06090153288467988,0.08803153507410476,0.00024252601965620013,0.0006536102088898189,1191.0,941.0,470.0,525.0,778.0,609.0,0.5021559900713379,0
MEASURE_ET_DC_SEC_Vgs_0p5V,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.20397236830901247,0.19514541062163326,0.0001548148627166873,0.0003645842185136093,272.0,257.0,544.0,643.0,869.0,96.0,1.5944663628914562,0
MEASURE_ET_DC_SEC_Vgs_1V,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.05673440222997839,0.03401068392673197,0.001880601046158964,0.003843112512632564,1242.0,1450.0,191.0,180.0,539.0,609.0,0.7076947193250115,0
MEASURE_ET_DC_SEC_Vgs_back_0p1V,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.20909901047201235,0.19531653076423375,3.524085853323644e-06,0.00013988392436534305,253.0,256.0,1117.0,904.0,1041.0,411.0,1.0310159479020147,0
MEASURE_ET_DC_SEC_Vgs_back_0p5V,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.010986633826264788,0.013879621436513622,0.0011954238573726572,0.001438797420955437,1615.0,1616.0,252.0,374.0,671.0,133.0,0.6859933817607637,0
MEASURE_ET_DC_SEC_Vgs_back_1V,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.13232029316826235,0.14197327093476875,-3.6125952310619994e-05,0.0002865062256728319,570.0,521.0,1671.0,706.0,905.0,191.0,0.9077707370435278,0
MEASURE_ET_DC_SEC_Vp_10mA,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.04164435257825161,0.04693536607395411,0.00101915052963375,0.00305905903728009,1368.0,1343.0,279.0,223.0,221.0,609.0,2.1912170927887806,0
MEASURE_ET_DC_SEC_Vp_1mA,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.0712949676760536,0.08979073903361867,0.00010895207990447298,0.00021151202572923823,1091.0,927.0,595.0,784.0,221.0,609.0,1.9086445698292076,0
MEASURE_ET_DC_SEC_Vt_gs,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.06432189642281104,0.07247604740986319,-1.4880378847489939e-05,0.00012511304815119862,1172.0,1091.0,1617.0,949.0,1070.0,886.0,1.2080300273202533,0
MEASURE_ET_DC_SEC_S_Bin,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.09263629202481423,0.12704492748146048,1.20515781479702e-05,6.648554592043601e-05,867.0,607.0,972.0,1166.0,1213.0,609.0,0.8392109232514222,0
MEASURE_ET_DC_SEC_S_Bin_FPSD3p2,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.15677332307131137,0.1499808046726674,4.5763613526292327e-05,0.00020703446572284108,431.0,458.0,734.0,792.0,964.0,96.0,1.0168905407954658,0
MEASURE_ET_DC_SEC_S_Bin_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.19268153816663175,0.17919123524852762,6.337455662475954e-05,0.00012685028436397791,301.0,321.0,673.0,943.0,1066.0,411.0,0.3474443378488394,0
MEASURE_ET_DC_SEC_S_ChipStatus,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.1427991879521512,0.1329981305723472,0.00024389362438774763,0.0006361843999297105,501.0,570.0,468.0,533.0,786.0,133.0,1.029505471550319,0
MEASURE_ET_DC_SEC_S_Id_at_Vboff_mA_mm,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.20329763207818027,0.20924904388118756,2.539716249712054e-05,0.00017974834652984302,274.0,217.0,843.0,828.0,986.0,96.0,1.2819902483018037,0
MEASURE_ET_DC_SEC_S_Id_at_Vboff_mA_mm_FPSD3p2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.3303689088029087,0.23580288980166253,0.006081233001567035,0.007899635105351384,88.0,161.0,73.0,86.0,475.0,1223.0,1.1274805994012183,0
MEASURE_ET_DC_SEC_S_Id_at_Vboff_mA_mm_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.05688779684098698,0.035366977732304655,0.00028121559033736365,0.0011592465239618308,1241.0,1436.0,448.0,416.0,699.0,886.0,1.5918822374625896,0
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.10971339889122723,0.09015275814049692,7.93141863500435e-06,0.00013326293464337524,724.0,924.0,1024.0,923.0,1053.0,609.0,0.5912113677667509,0
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1_FPSD3p2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.2577498339349843,0.2562459687596875,0.002035625895570309,0.004266534937736832,158.0,133.0,181.0,167.0,528.0,55.0,1.0611310112794219,0
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.1507982921087385,0.20474702849313386,0.00046070385311235417,0.0012465499493268877,463.0,230.0,379.0,400.0,689.0,609.0,1.4377856680378882,0
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.19194305553183555,0.2131310265447536,8.487456587810693e-06,0.00030504315281644116,304.0,204.0,1019.0,693.0,895.0,96.0,1.6510842487509652,0
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2_FPSD3p2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.011796620078060704,0.031340098532406706,-1.5137943117946028e-05,7.18074749222522e-05,1608.0,1472.0,1619.0,1144.0,1197.0,886.0,0.9577541639991562,0
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.06390959951616469,0.07405813091008799,-4.1544295544557185e-05,0.00022179859007550267,1177.0,1081.0,1676.0,769.0,951.0,411.0,0.37290964774997354,0
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.021857231535548673,0.023096107870187357,9.604343773353952e-05,0.00034382838875820083,1529.0,1537.0,612.0,661.0,878.0,191.0,1.27612999708142,0
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_FPSD3p2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0846971252678606,0.035855447957546145,0.0007760929075030732,0.002808453132771014,943.0,1430.0,319.0,246.0,583.0,411.0,0.5098810086663143,0
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.03601341388706623,0.03135809948247247,0.002148002456035902,0.0025911913222146,1420.0,1471.0,177.0,263.0,597.0,296.0,0.6891267689625852,0
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.02052638694758291,0.028887746878384964,2.4086681911372752e-05,5.4275598933743195e-05,1538.0,1495.0,851.0,1214.0,1240.0,609.0,1.2748987340326314,0
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.19201857046504606,0.17468810869071677,4.1415593782678785e-06,0.0003491052903721294,303.0,343.0,1101.0,654.0,874.0,35.0,0.8592354088352401,0
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.18047409092347136,0.13715457216592838,2.8107289326756434e-06,0.0002192855224401035,336.0,545.0,1135.0,773.0,954.0,411.0,0.9122151985015055,0
MEASURE_ET_DC_SEC_S_Ids_max,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.1500353265787682,0.09618752109155812,0.0009074504097595637,0.0012591452196771271,471.0,875.0,297.0,397.0,686.0,96.0,1.1829087914530485,0
MEASURE_ET_DC_SEC_S_Ids_max_FPSD3p2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.22370997486086414,0.2449564840270818,0.0013356041329247754,0.001539026338887857,211.0,147.0,239.0,365.0,664.0,411.0,0.8466080487857569,0
MEASURE_ET_DC_SEC_S_Ids_max_norm,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.05818743444091466,0.017600484485293506,0.000538791358217966,0.001851440980655997,1223.0,1579.0,357.0,332.0,642.0,411.0,0.8211003763890693,0
MEASURE_ET_DC_SEC_S_Ids_max_norm_FPSD3p2,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.27612267595102297,0.29490200897314506,0.00015885262875693363,0.00020073796553759336,135.0,68.0,538.0,798.0,968.0,27.0,1.3567124380048445,0
MEASURE_ET_DC_SEC_S_Ids_max_norm_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.20722212322245662,0.10212272323237905,6.767589747039838e-05,0.0001598191125292877,259.0,812.0,665.0,873.0,1019.0,886.0,0.8495265328868515,0
MEASURE_ET_DC_SEC_S_Ids_max_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.08095293616499054,0.08991674568407906,5.3240413436783654e-05,0.00011897941390961058,977.0,926.0,706.0,967.0,1085.0,609.0,1.3922049901390454,0
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_neg,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.10491394002539658,0.06766068215029426,1.3047918516950752e-05,0.0002743318494530478,763.0,1141.0,964.0,717.0,911.0,609.0,1.0886977140851837,0
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_neg_FPSD3p2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.03305769323333808,0.061889266431676714,0.0003534166829859076,0.0005146774143822517,1452.0,1208.0,416.0,569.0,813.0,411.0,1.4539248023123181,0
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_neg_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.053609014547602855,0.0909367995211393,4.799602910868228e-06,4.52435802221301e-05,1273.0,914.0,1083.0,1259.0,1267.0,886.0,0.6851376021208553,0
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.08942030446518225,0.07081573755873528,1.7184192819488796e-05,0.00029791360790640823,901.0,1109.0,910.0,698.0,898.0,55.0,1.1467246649412381,0
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_FPSD3p2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.22885358456206323,0.16597587109283599,7.786482686039653e-06,4.56942374848401e-05,201.0,367.0,1026.0,1254.0,1263.0,886.0,0.5578318547978424,0
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_SD3p5,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.15060329008169202,0.14643217293624516,-1.2662096025656267e-06,5.0032506612252317e-05,467.0,494.0,1477.0,1229.0,1251.0,886.0,0.8690315555788354,0
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_neg,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07123791683192783,0.10760434587833283,1.0349438900797425e-05,6.487183673475682e-05,1093.0,766.0,989.0,1173.0,1218.0,411.0,0.7254462093287,0
